59,80,REACHING_DEF,$roba
59,131,REACHING_DEF,$roba
59,69,REACHING_DEF,$roba
59,73,REACHING_DEF,$roba
59,315,REACHING_DEF,$roba
61,132,REACHING_DEF,$r
61,315,REACHING_DEF,$r
62,86,REACHING_DEF,$data
62,71,REACHING_DEF,$data
62,78,REACHING_DEF,$data
62,134,REACHING_DEF,$data
62,315,REACHING_DEF,$data
71,159,REACHING_DEF,$data
71,162,REACHING_DEF,$data
71,165,REACHING_DEF,$data
71,157,REACHING_DEF,$data
71,315,REACHING_DEF,$data
78,195,REACHING_DEF,$data
78,198,REACHING_DEF,$data
78,201,REACHING_DEF,$data
78,193,REACHING_DEF,$data
78,315,REACHING_DEF,$data
86,234,REACHING_DEF,$data
86,237,REACHING_DEF,$data
86,240,REACHING_DEF,$data
86,232,REACHING_DEF,$data
86,315,REACHING_DEF,$data
87,93,REACHING_DEF,$query_risposte
87,249,REACHING_DEF,$query_risposte
89,250,REACHING_DEF,$id_risposta
89,307,REACHING_DEF,$id_risposta
90,1215,REACHING_DEF,id_risposta
91,96,REACHING_DEF,$result
91,253,REACHING_DEF,$result
93,254,REACHING_DEF,$query_risposte
93,106,REACHING_DEF,$query_risposte
94,99,REACHING_DEF,$risp
94,101,REACHING_DEF,$risp
94,102,REACHING_DEF,$risp
94,100,REACHING_DEF,$risp
94,98,REACHING_DEF,$risp
94,256,REACHING_DEF,$risp
94,110,REACHING_DEF,$risp
94,109,REACHING_DEF,$risp
94,307,REACHING_DEF,$risp
96,257,REACHING_DEF,$result
96,307,REACHING_DEF,$result
97,103,REACHING_DEF,$data
97,259,REACHING_DEF,$data
103,269,REACHING_DEF,$data
103,272,REACHING_DEF,$data
103,275,REACHING_DEF,$data
103,278,REACHING_DEF,$data
103,267,REACHING_DEF,$data
103,307,REACHING_DEF,$data
104,282,REACHING_DEF,$rere
104,307,REACHING_DEF,$rere
106,283,REACHING_DEF,$query_risposte
106,307,REACHING_DEF,$query_risposte
107,289,REACHING_DEF,$query_re_re
107,307,REACHING_DEF,$query_re_re
113,74,REACHING_DEF,
113,152,REACHING_DEF,
113,67,REACHING_DEF,
113,158,REACHING_DEF,
113,311,REACHING_DEF,
113,194,REACHING_DEF,
113,227,REACHING_DEF,
113,70,REACHING_DEF,
113,209,REACHING_DEF,
113,246,REACHING_DEF,
113,230,REACHING_DEF,
113,127,REACHING_DEF,
113,309,REACHING_DEF,
113,77,REACHING_DEF,
113,239,REACHING_DEF,
113,169,REACHING_DEF,
113,84,REACHING_DEF,
113,85,REACHING_DEF,
113,220,REACHING_DEF,
113,167,REACHING_DEF,
113,183,REACHING_DEF,
113,236,REACHING_DEF,
113,78,REACHING_DEF,
113,68,REACHING_DEF,
113,187,REACHING_DEF,
113,122,REACHING_DEF,
113,216,REACHING_DEF,
113,145,REACHING_DEF,
113,86,REACHING_DEF,
113,155,REACHING_DEF,
113,203,REACHING_DEF,
113,71,REACHING_DEF,
113,58,REACHING_DEF,
113,79,REACHING_DEF,
113,65,REACHING_DEF,
113,191,REACHING_DEF,
113,200,REACHING_DEF,
113,81,REACHING_DEF,
113,83,REACHING_DEF,
113,244,REACHING_DEF,
113,233,REACHING_DEF,
113,120,REACHING_DEF,
113,136,REACHING_DEF,
113,139,REACHING_DEF,
113,242,REACHING_DEF,
113,149,REACHING_DEF,
113,224,REACHING_DEF,
113,116,REACHING_DEF,
113,205,REACHING_DEF,
113,197,REACHING_DEF,
113,129,REACHING_DEF,
113,76,REACHING_DEF,
113,164,REACHING_DEF,
113,75,REACHING_DEF,
113,177,REACHING_DEF,
113,73,REACHING_DEF,
113,161,REACHING_DEF,
113,118,REACHING_DEF,
113,82,REACHING_DEF,
113,72,REACHING_DEF,
113,64,REACHING_DEF,
113,61,REACHING_DEF,
113,80,REACHING_DEF,
113,175,REACHING_DEF,
113,69,REACHING_DEF,
115,315,REACHING_DEF,"include ""database.php"""
116,115,REACHING_DEF,"""database.php"""
117,315,REACHING_DEF,"include ""header.php"""
118,117,REACHING_DEF,"""header.php"""
119,315,REACHING_DEF,"echo ""<hr />\n"""
120,119,REACHING_DEF,"""<hr />\n"""
121,315,REACHING_DEF,"$query_selecta_topic = ""SELECT * FROM geccBB_forum WHERE rispostadel=\'\' ORDER BY id DESC"""
122,54,REACHING_DEF,"""SELECT * FROM geccBB_forum WHERE rispostadel=\'\' ORDER BY id DESC"""
122,121,REACHING_DEF,"""SELECT * FROM geccBB_forum WHERE rispostadel=\'\' ORDER BY id DESC"""
123,315,REACHING_DEF,"$r = mysql_query($query_selecta_topic) || exit(""devi eseguire prima <a href=\""install.php\"">install.php</a>\n"")"
124,126,REACHING_DEF,$r = mysql_query($query_selecta_topic)
124,123,REACHING_DEF,$r = mysql_query($query_selecta_topic)
124,315,REACHING_DEF,$r = mysql_query($query_selecta_topic)
125,56,REACHING_DEF,mysql_query($query_selecta_topic)
125,124,REACHING_DEF,mysql_query($query_selecta_topic)
125,315,REACHING_DEF,mysql_query($query_selecta_topic)
127,126,REACHING_DEF,"""devi eseguire prima <a href=\""install.php\"">install.php</a>\n"""
128,315,REACHING_DEF,"echo ""<ul>\n"""
129,128,REACHING_DEF,"""<ul>\n"""
131,315,REACHING_DEF,$roba = mysql_fetch_assoc($r)
132,59,REACHING_DEF,mysql_fetch_assoc($r)
132,131,REACHING_DEF,mysql_fetch_assoc($r)
132,315,REACHING_DEF,mysql_fetch_assoc($r)
134,315,REACHING_DEF,"$data = date(""Y/m/d-H:i:s"",$roba[data])"
135,62,REACHING_DEF,"date(""Y/m/d-H:i:s"",$roba[data])"
135,134,REACHING_DEF,"date(""Y/m/d-H:i:s"",$roba[data])"
135,315,REACHING_DEF,"date(""Y/m/d-H:i:s"",$roba[data])"
136,137,REACHING_DEF,"""Y/m/d-H:i:s"""
136,135,REACHING_DEF,"""Y/m/d-H:i:s"""
137,135,REACHING_DEF,$roba[data]
137,76,REACHING_DEF,$roba[data]
137,84,REACHING_DEF,$roba[data]
137,67,REACHING_DEF,$roba[data]
137,64,REACHING_DEF,$roba[data]
137,82,REACHING_DEF,$roba[data]
137,85,REACHING_DEF,$roba[data]
137,70,REACHING_DEF,$roba[data]
137,75,REACHING_DEF,$roba[data]
137,77,REACHING_DEF,$roba[data]
137,79,REACHING_DEF,$roba[data]
137,68,REACHING_DEF,$roba[data]
137,83,REACHING_DEF,$roba[data]
137,80,REACHING_DEF,$roba[data]
137,69,REACHING_DEF,$roba[data]
137,73,REACHING_DEF,$roba[data]
137,315,REACHING_DEF,$roba[data]
142,315,REACHING_DEF,!$_GET[azione]
143,173,REACHING_DEF,$_GET[azione]
143,72,REACHING_DEF,$_GET[azione]
143,142,REACHING_DEF,$_GET[azione]
143,65,REACHING_DEF,$_GET[azione]
143,315,REACHING_DEF,$_GET[azione]
148,315,REACHING_DEF,"echo ""<li>"""
149,148,REACHING_DEF,"""<li>"""
151,150,REACHING_DEF,encaps
152,153,REACHING_DEF,"""<a href=\""forum.php?azione=espandi&id="""
152,151,REACHING_DEF,"""<a href=\""forum.php?azione=espandi&id="""
153,159,REACHING_DEF,"$roba[""id""]"
153,151,REACHING_DEF,"$roba[""id""]"
153,70,REACHING_DEF,"$roba[""id""]"
153,68,REACHING_DEF,"$roba[""id""]"
153,69,REACHING_DEF,"$roba[""id""]"
155,153,REACHING_DEF,"""\"">+</a> """
155,151,REACHING_DEF,"""\"">+</a> """
156,315,REACHING_DEF,echo encaps
157,156,REACHING_DEF,encaps
157,315,REACHING_DEF,encaps
158,159,REACHING_DEF,"""<a href=\""leggi.php?id="""
158,162,REACHING_DEF,"""<a href=\""leggi.php?id="""
158,165,REACHING_DEF,"""<a href=\""leggi.php?id="""
158,71,REACHING_DEF,"""<a href=\""leggi.php?id="""
158,157,REACHING_DEF,"""<a href=\""leggi.php?id="""
159,228,REACHING_DEF,"$roba[""id""]"
159,162,REACHING_DEF,"$roba[""id""]"
159,165,REACHING_DEF,"$roba[""id""]"
159,71,REACHING_DEF,"$roba[""id""]"
159,157,REACHING_DEF,"$roba[""id""]"
159,76,REACHING_DEF,"$roba[""id""]"
159,153,REACHING_DEF,"$roba[""id""]"
159,67,REACHING_DEF,"$roba[""id""]"
159,195,REACHING_DEF,"$roba[""id""]"
159,64,REACHING_DEF,"$roba[""id""]"
159,82,REACHING_DEF,"$roba[""id""]"
159,75,REACHING_DEF,"$roba[""id""]"
159,77,REACHING_DEF,"$roba[""id""]"
159,80,REACHING_DEF,"$roba[""id""]"
159,73,REACHING_DEF,"$roba[""id""]"
159,315,REACHING_DEF,"$roba[""id""]"
161,159,REACHING_DEF,"""\"">"""
161,162,REACHING_DEF,"""\"">"""
161,165,REACHING_DEF,"""\"">"""
161,71,REACHING_DEF,"""\"">"""
161,157,REACHING_DEF,"""\"">"""
162,237,REACHING_DEF,"$roba[""titolo""]"
162,159,REACHING_DEF,"$roba[""titolo""]"
162,165,REACHING_DEF,"$roba[""titolo""]"
162,71,REACHING_DEF,"$roba[""titolo""]"
162,157,REACHING_DEF,"$roba[""titolo""]"
162,76,REACHING_DEF,"$roba[""titolo""]"
162,84,REACHING_DEF,"$roba[""titolo""]"
162,67,REACHING_DEF,"$roba[""titolo""]"
162,198,REACHING_DEF,"$roba[""titolo""]"
162,64,REACHING_DEF,"$roba[""titolo""]"
162,82,REACHING_DEF,"$roba[""titolo""]"
162,85,REACHING_DEF,"$roba[""titolo""]"
162,70,REACHING_DEF,"$roba[""titolo""]"
162,75,REACHING_DEF,"$roba[""titolo""]"
162,77,REACHING_DEF,"$roba[""titolo""]"
162,68,REACHING_DEF,"$roba[""titolo""]"
162,83,REACHING_DEF,"$roba[""titolo""]"
162,80,REACHING_DEF,"$roba[""titolo""]"
162,69,REACHING_DEF,"$roba[""titolo""]"
162,73,REACHING_DEF,"$roba[""titolo""]"
162,315,REACHING_DEF,"$roba[""titolo""]"
164,159,REACHING_DEF,"""</a>, \n\t       postato da <i>"""
164,162,REACHING_DEF,"""</a>, \n\t       postato da <i>"""
164,165,REACHING_DEF,"""</a>, \n\t       postato da <i>"""
164,71,REACHING_DEF,"""</a>, \n\t       postato da <i>"""
164,157,REACHING_DEF,"""</a>, \n\t       postato da <i>"""
165,240,REACHING_DEF,"$roba[""postatoda""]"
165,159,REACHING_DEF,"$roba[""postatoda""]"
165,162,REACHING_DEF,"$roba[""postatoda""]"
165,71,REACHING_DEF,"$roba[""postatoda""]"
165,157,REACHING_DEF,"$roba[""postatoda""]"
165,76,REACHING_DEF,"$roba[""postatoda""]"
165,84,REACHING_DEF,"$roba[""postatoda""]"
165,67,REACHING_DEF,"$roba[""postatoda""]"
165,201,REACHING_DEF,"$roba[""postatoda""]"
165,64,REACHING_DEF,"$roba[""postatoda""]"
165,82,REACHING_DEF,"$roba[""postatoda""]"
165,85,REACHING_DEF,"$roba[""postatoda""]"
165,70,REACHING_DEF,"$roba[""postatoda""]"
165,75,REACHING_DEF,"$roba[""postatoda""]"
165,77,REACHING_DEF,"$roba[""postatoda""]"
165,68,REACHING_DEF,"$roba[""postatoda""]"
165,83,REACHING_DEF,"$roba[""postatoda""]"
165,80,REACHING_DEF,"$roba[""postatoda""]"
165,69,REACHING_DEF,"$roba[""postatoda""]"
165,73,REACHING_DEF,"$roba[""postatoda""]"
165,315,REACHING_DEF,"$roba[""postatoda""]"
167,159,REACHING_DEF,"""</i> il """
167,162,REACHING_DEF,"""</i> il """
167,165,REACHING_DEF,"""</i> il """
167,71,REACHING_DEF,"""</i> il """
167,157,REACHING_DEF,"""</i> il """
168,315,REACHING_DEF,"echo ""</li>\n"""
169,168,REACHING_DEF,"""</li>\n"""
172,315,REACHING_DEF,"$_GET[azione] == ""espandi"""
173,172,REACHING_DEF,$_GET[azione]
173,81,REACHING_DEF,$_GET[azione]
173,143,REACHING_DEF,$_GET[azione]
173,65,REACHING_DEF,$_GET[azione]
173,74,REACHING_DEF,$_GET[azione]
173,315,REACHING_DEF,$_GET[azione]
177,173,REACHING_DEF,"""espandi"""
177,172,REACHING_DEF,"""espandi"""
180,315,REACHING_DEF,$roba[id] == $_GET[id]
181,76,REACHING_DEF,$roba[id]
181,214,REACHING_DEF,$roba[id]
181,185,REACHING_DEF,$roba[id]
181,180,REACHING_DEF,$roba[id]
181,75,REACHING_DEF,$roba[id]
181,77,REACHING_DEF,$roba[id]
181,79,REACHING_DEF,$roba[id]
181,80,REACHING_DEF,$roba[id]
181,207,REACHING_DEF,$roba[id]
185,218,REACHING_DEF,$_GET[id]
185,181,REACHING_DEF,$_GET[id]
185,180,REACHING_DEF,$_GET[id]
185,72,REACHING_DEF,$_GET[id]
185,81,REACHING_DEF,$_GET[id]
185,65,REACHING_DEF,$_GET[id]
185,74,REACHING_DEF,$_GET[id]
185,315,REACHING_DEF,$_GET[id]
190,315,REACHING_DEF,"echo ""<li><a href=\""forum.php\"">-</a> """
191,190,REACHING_DEF,"""<li><a href=\""forum.php\"">-</a> """
192,315,REACHING_DEF,echo encaps
193,192,REACHING_DEF,encaps
193,315,REACHING_DEF,encaps
194,195,REACHING_DEF,"""<a href=\""leggi.php?id="""
194,198,REACHING_DEF,"""<a href=\""leggi.php?id="""
194,201,REACHING_DEF,"""<a href=\""leggi.php?id="""
194,78,REACHING_DEF,"""<a href=\""leggi.php?id="""
194,193,REACHING_DEF,"""<a href=\""leggi.php?id="""
195,228,REACHING_DEF,"$roba[""id""]"
195,76,REACHING_DEF,"$roba[""id""]"
195,153,REACHING_DEF,"$roba[""id""]"
195,67,REACHING_DEF,"$roba[""id""]"
195,198,REACHING_DEF,"$roba[""id""]"
195,201,REACHING_DEF,"$roba[""id""]"
195,78,REACHING_DEF,"$roba[""id""]"
195,193,REACHING_DEF,"$roba[""id""]"
195,64,REACHING_DEF,"$roba[""id""]"
195,82,REACHING_DEF,"$roba[""id""]"
195,75,REACHING_DEF,"$roba[""id""]"
195,77,REACHING_DEF,"$roba[""id""]"
195,79,REACHING_DEF,"$roba[""id""]"
195,80,REACHING_DEF,"$roba[""id""]"
195,73,REACHING_DEF,"$roba[""id""]"
195,315,REACHING_DEF,"$roba[""id""]"
197,195,REACHING_DEF,"""\"">"""
197,198,REACHING_DEF,"""\"">"""
197,201,REACHING_DEF,"""\"">"""
197,78,REACHING_DEF,"""\"">"""
197,193,REACHING_DEF,"""\"">"""
198,237,REACHING_DEF,"$roba[""titolo""]"
198,162,REACHING_DEF,"$roba[""titolo""]"
198,76,REACHING_DEF,"$roba[""titolo""]"
198,84,REACHING_DEF,"$roba[""titolo""]"
198,67,REACHING_DEF,"$roba[""titolo""]"
198,195,REACHING_DEF,"$roba[""titolo""]"
198,201,REACHING_DEF,"$roba[""titolo""]"
198,78,REACHING_DEF,"$roba[""titolo""]"
198,193,REACHING_DEF,"$roba[""titolo""]"
198,64,REACHING_DEF,"$roba[""titolo""]"
198,82,REACHING_DEF,"$roba[""titolo""]"
198,85,REACHING_DEF,"$roba[""titolo""]"
198,70,REACHING_DEF,"$roba[""titolo""]"
198,75,REACHING_DEF,"$roba[""titolo""]"
198,77,REACHING_DEF,"$roba[""titolo""]"
198,79,REACHING_DEF,"$roba[""titolo""]"
198,68,REACHING_DEF,"$roba[""titolo""]"
198,83,REACHING_DEF,"$roba[""titolo""]"
198,80,REACHING_DEF,"$roba[""titolo""]"
198,69,REACHING_DEF,"$roba[""titolo""]"
198,73,REACHING_DEF,"$roba[""titolo""]"
198,315,REACHING_DEF,"$roba[""titolo""]"
200,195,REACHING_DEF,"""</a>, \n\t\t   postato da """
200,198,REACHING_DEF,"""</a>, \n\t\t   postato da """
200,201,REACHING_DEF,"""</a>, \n\t\t   postato da """
200,78,REACHING_DEF,"""</a>, \n\t\t   postato da """
200,193,REACHING_DEF,"""</a>, \n\t\t   postato da """
201,240,REACHING_DEF,"$roba[""postatoda""]"
201,165,REACHING_DEF,"$roba[""postatoda""]"
201,76,REACHING_DEF,"$roba[""postatoda""]"
201,84,REACHING_DEF,"$roba[""postatoda""]"
201,67,REACHING_DEF,"$roba[""postatoda""]"
201,195,REACHING_DEF,"$roba[""postatoda""]"
201,198,REACHING_DEF,"$roba[""postatoda""]"
201,78,REACHING_DEF,"$roba[""postatoda""]"
201,193,REACHING_DEF,"$roba[""postatoda""]"
201,64,REACHING_DEF,"$roba[""postatoda""]"
201,82,REACHING_DEF,"$roba[""postatoda""]"
201,85,REACHING_DEF,"$roba[""postatoda""]"
201,70,REACHING_DEF,"$roba[""postatoda""]"
201,75,REACHING_DEF,"$roba[""postatoda""]"
201,77,REACHING_DEF,"$roba[""postatoda""]"
201,79,REACHING_DEF,"$roba[""postatoda""]"
201,68,REACHING_DEF,"$roba[""postatoda""]"
201,83,REACHING_DEF,"$roba[""postatoda""]"
201,80,REACHING_DEF,"$roba[""postatoda""]"
201,69,REACHING_DEF,"$roba[""postatoda""]"
201,73,REACHING_DEF,"$roba[""postatoda""]"
201,315,REACHING_DEF,"$roba[""postatoda""]"
203,195,REACHING_DEF,""" il """
203,198,REACHING_DEF,""" il """
203,201,REACHING_DEF,""" il """
203,78,REACHING_DEF,""" il """
203,193,REACHING_DEF,""" il """
204,315,REACHING_DEF,"echo ""</li>\n"""
205,204,REACHING_DEF,"""</li>\n"""
206,315,REACHING_DEF,risposte($roba[id])
207,67,REACHING_DEF,$roba[id]
207,64,REACHING_DEF,$roba[id]
207,181,REACHING_DEF,$roba[id]
207,70,REACHING_DEF,$roba[id]
207,68,REACHING_DEF,$roba[id]
207,69,REACHING_DEF,$roba[id]
207,73,REACHING_DEF,$roba[id]
207,206,REACHING_DEF,$roba[id]
207,315,REACHING_DEF,$roba[id]
213,315,REACHING_DEF,$roba[id] != $_GET[id]
214,84,REACHING_DEF,$roba[id]
214,67,REACHING_DEF,$roba[id]
214,218,REACHING_DEF,$roba[id]
214,213,REACHING_DEF,$roba[id]
214,64,REACHING_DEF,$roba[id]
214,181,REACHING_DEF,$roba[id]
214,82,REACHING_DEF,$roba[id]
214,85,REACHING_DEF,$roba[id]
214,70,REACHING_DEF,$roba[id]
214,68,REACHING_DEF,$roba[id]
214,83,REACHING_DEF,$roba[id]
214,69,REACHING_DEF,$roba[id]
214,73,REACHING_DEF,$roba[id]
214,315,REACHING_DEF,$roba[id]
218,214,REACHING_DEF,$_GET[id]
218,213,REACHING_DEF,$_GET[id]
218,185,REACHING_DEF,$_GET[id]
218,72,REACHING_DEF,$_GET[id]
218,65,REACHING_DEF,$_GET[id]
218,74,REACHING_DEF,$_GET[id]
218,315,REACHING_DEF,$_GET[id]
223,315,REACHING_DEF,"echo ""<li>"""
224,223,REACHING_DEF,"""<li>"""
226,225,REACHING_DEF,encaps
227,228,REACHING_DEF,"""<a href=\""forum.php?azione=espandi&id="""
227,226,REACHING_DEF,"""<a href=\""forum.php?azione=espandi&id="""
228,226,REACHING_DEF,"$roba[""id""]"
228,234,REACHING_DEF,"$roba[""id""]"
228,84,REACHING_DEF,"$roba[""id""]"
228,85,REACHING_DEF,"$roba[""id""]"
228,83,REACHING_DEF,"$roba[""id""]"
230,228,REACHING_DEF,"""\"">+</a> """
230,226,REACHING_DEF,"""\"">+</a> """
231,315,REACHING_DEF,echo encaps
232,231,REACHING_DEF,encaps
232,315,REACHING_DEF,encaps
233,234,REACHING_DEF,"""<a href=\""leggi.php?id="""
233,237,REACHING_DEF,"""<a href=\""leggi.php?id="""
233,240,REACHING_DEF,"""<a href=\""leggi.php?id="""
233,86,REACHING_DEF,"""<a href=\""leggi.php?id="""
233,232,REACHING_DEF,"""<a href=\""leggi.php?id="""
234,228,REACHING_DEF,"$roba[""id""]"
234,237,REACHING_DEF,"$roba[""id""]"
234,240,REACHING_DEF,"$roba[""id""]"
234,86,REACHING_DEF,"$roba[""id""]"
234,232,REACHING_DEF,"$roba[""id""]"
234,76,REACHING_DEF,"$roba[""id""]"
234,153,REACHING_DEF,"$roba[""id""]"
234,67,REACHING_DEF,"$roba[""id""]"
234,195,REACHING_DEF,"$roba[""id""]"
234,64,REACHING_DEF,"$roba[""id""]"
234,82,REACHING_DEF,"$roba[""id""]"
234,75,REACHING_DEF,"$roba[""id""]"
234,77,REACHING_DEF,"$roba[""id""]"
234,80,REACHING_DEF,"$roba[""id""]"
234,73,REACHING_DEF,"$roba[""id""]"
234,315,REACHING_DEF,"$roba[""id""]"
236,234,REACHING_DEF,"""\"">"""
236,237,REACHING_DEF,"""\"">"""
236,240,REACHING_DEF,"""\"">"""
236,86,REACHING_DEF,"""\"">"""
236,232,REACHING_DEF,"""\"">"""
237,234,REACHING_DEF,"$roba[""titolo""]"
237,240,REACHING_DEF,"$roba[""titolo""]"
237,86,REACHING_DEF,"$roba[""titolo""]"
237,232,REACHING_DEF,"$roba[""titolo""]"
237,162,REACHING_DEF,"$roba[""titolo""]"
237,76,REACHING_DEF,"$roba[""titolo""]"
237,84,REACHING_DEF,"$roba[""titolo""]"
237,67,REACHING_DEF,"$roba[""titolo""]"
237,198,REACHING_DEF,"$roba[""titolo""]"
237,64,REACHING_DEF,"$roba[""titolo""]"
237,82,REACHING_DEF,"$roba[""titolo""]"
237,85,REACHING_DEF,"$roba[""titolo""]"
237,70,REACHING_DEF,"$roba[""titolo""]"
237,75,REACHING_DEF,"$roba[""titolo""]"
237,77,REACHING_DEF,"$roba[""titolo""]"
237,68,REACHING_DEF,"$roba[""titolo""]"
237,83,REACHING_DEF,"$roba[""titolo""]"
237,80,REACHING_DEF,"$roba[""titolo""]"
237,69,REACHING_DEF,"$roba[""titolo""]"
237,73,REACHING_DEF,"$roba[""titolo""]"
237,315,REACHING_DEF,"$roba[""titolo""]"
239,234,REACHING_DEF,"""</a>,\n\t\t   postato da <i>"""
239,237,REACHING_DEF,"""</a>,\n\t\t   postato da <i>"""
239,240,REACHING_DEF,"""</a>,\n\t\t   postato da <i>"""
239,86,REACHING_DEF,"""</a>,\n\t\t   postato da <i>"""
239,232,REACHING_DEF,"""</a>,\n\t\t   postato da <i>"""
240,234,REACHING_DEF,"$roba[""postatoda""]"
240,237,REACHING_DEF,"$roba[""postatoda""]"
240,86,REACHING_DEF,"$roba[""postatoda""]"
240,232,REACHING_DEF,"$roba[""postatoda""]"
240,165,REACHING_DEF,"$roba[""postatoda""]"
240,76,REACHING_DEF,"$roba[""postatoda""]"
240,84,REACHING_DEF,"$roba[""postatoda""]"
240,67,REACHING_DEF,"$roba[""postatoda""]"
240,201,REACHING_DEF,"$roba[""postatoda""]"
240,64,REACHING_DEF,"$roba[""postatoda""]"
240,82,REACHING_DEF,"$roba[""postatoda""]"
240,85,REACHING_DEF,"$roba[""postatoda""]"
240,70,REACHING_DEF,"$roba[""postatoda""]"
240,75,REACHING_DEF,"$roba[""postatoda""]"
240,77,REACHING_DEF,"$roba[""postatoda""]"
240,68,REACHING_DEF,"$roba[""postatoda""]"
240,83,REACHING_DEF,"$roba[""postatoda""]"
240,80,REACHING_DEF,"$roba[""postatoda""]"
240,69,REACHING_DEF,"$roba[""postatoda""]"
240,73,REACHING_DEF,"$roba[""postatoda""]"
240,315,REACHING_DEF,"$roba[""postatoda""]"
242,234,REACHING_DEF,"""</i> il """
242,237,REACHING_DEF,"""</i> il """
242,240,REACHING_DEF,"""</i> il """
242,86,REACHING_DEF,"""</i> il """
242,232,REACHING_DEF,"""</i> il """
243,315,REACHING_DEF,"echo ""</li>\n"""
244,243,REACHING_DEF,"""</li>\n"""
245,315,REACHING_DEF,"echo ""</ul>\n"""
246,245,REACHING_DEF,"""</ul>\n"""
247,90,REACHING_DEF,
247,298,REACHING_DEF,
247,281,REACHING_DEF,
247,304,REACHING_DEF,
247,102,REACHING_DEF,
247,286,REACHING_DEF,
247,277,REACHING_DEF,
247,280,REACHING_DEF,
247,261,REACHING_DEF,
247,251,REACHING_DEF,
247,287,REACHING_DEF,
247,96,REACHING_DEF,
247,268,REACHING_DEF,
247,271,REACHING_DEF,
247,106,REACHING_DEF,
247,103,REACHING_DEF,
247,301,REACHING_DEF,
247,109,REACHING_DEF,
247,93,REACHING_DEF,
247,274,REACHING_DEF,
